,Pattern,Relative SUP,local_interest_16,local_criterion_16,local_interest_20,local_criterion_20,local_interest_22,local_criterion_22,local_interest_27,local_criterion_27
432,"[2, 7, 29]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
424,"[2, 7, 21]",0.20457796852646637,0,0,0,0,0,0,0.47280330542133114,0.09672513973569435
425,"[2, 7, 22]",0.1459227467811159,0,0,0,0,0,0,0.7040857844102322,0.10274213163067766
426,"[2, 7, 23]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
427,"[2, 7, 24]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
428,"[2, 7, 25]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
429,"[2, 7, 26]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
430,"[2, 7, 27]",0.12160228898426323,0,0,0,0,0,0,0.8783977110157368,0.10681517229805097
431,"[2, 7, 28]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
547,"[2, 20]",0.20600858369098712,0,0,0,0,0,0,0.46867548879351456,0.09655117365703304
549,"[2, 20, 22]",0.1459227467811159,0,0,0,0,0,0,0.7040857844102322,0.10274213163067766
366,"[2, 4, 26]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
663,"[3, 5, 25]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
665,"[3, 5, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
666,"[3, 5, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
667,"[3, 5, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
668,"[3, 5, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
669,"[3, 5, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
670,"[3, 6]",0.5394932935916542,0,0,0,0,0,0,0.10813002774781602,0.05833542480582622
671,"[3, 6, 7]",0.5394932935916542,0,0,0,0,0,0,0.10813002774781602,0.05833542480582622
672,"[3, 6, 8]",0.47391952309985097,0,0,0,0,0,0,0.1406189953978386,0.0666420872377238
673,"[3, 6, 9]",0.47391952309985097,0,0,0,0,0,0,0.1406189953978386,0.0666420872377238
674,"[3, 6, 10]",0.3502235469448584,0,0,0,0,0,0,0.21717197835520227,0.07605874055659095
675,"[3, 6, 11]",0.323397913561848,0,0,0,0,0,0,0.26502846703798577,0.0857096532745796
676,"[3, 6, 12]",0.28763040238450077,0,0,0,0,0,0,0.3120989081176435,0.08976913452564114
677,"[3, 6, 13]",0.2697466467958271,0,0,0,0,0,0,0.34293665758207015,0.09250601344613218
678,"[3, 6, 19]",0.2414307004470939,0,0,0,0,0,0,0.3980147559382532,0.09609298131445158
679,"[3, 6, 20]",0.21460506706408347,0,0,0,0,0,0,0.46360117569133963,0.09949116140022789
680,"[3, 6, 21]",0.21311475409836064,0,0,0,0,0,0,0.4677289923191562,0.099679949182771
681,"[3, 6, 22]",0.15201192250372578,0,0,0,0,0,0,0.6990114713080572,0.10625807760569572
682,"[3, 6, 23]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
683,"[3, 6, 24]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
664,"[3, 5, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
662,"[3, 5, 24]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
685,"[3, 6, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
661,"[3, 5, 23]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
642,"[3, 4, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
643,"[3, 4, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
644,"[3, 4, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
645,"[3, 4, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
646,"[3, 4, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
647,"[3, 4, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
648,"[3, 5]",0.5424739195230999,0,0,0,0,0,0,0.10512932783269932,0.05702991852623331
649,"[3, 5, 6]",0.5394932935916542,0,0,0,0,0,0,0.10813002774781602,0.05833542480582622
650,"[3, 5, 7]",0.5394932935916542,0,0,0,0,0,0,0.10813002774781602,0.05833542480582622
651,"[3, 5, 8]",0.47391952309985097,0,0,0,0,0,0,0.1406189953978386,0.0666420872377238
652,"[3, 5, 9]",0.47391952309985097,0,0,0,0,0,0,0.1406189953978386,0.0666420872377238
653,"[3, 5, 10]",0.3502235469448584,0,0,0,0,0,0,0.21717197835520227,0.07605874055659095
654,"[3, 5, 11]",0.323397913561848,0,0,0,0,0,0,0.26502846703798577,0.0857096532745796
655,"[3, 5, 12]",0.28763040238450077,0,0,0,0,0,0,0.3120989081176435,0.08976913452564114
656,"[3, 5, 13]",0.2697466467958271,0,0,0,0,0,0,0.34293665758207015,0.09250601344613218
657,"[3, 5, 19]",0.2414307004470939,0,0,0,0,0,0,0.3980147559382532,0.09609298131445158
658,"[3, 5, 20]",0.21460506706408347,0,0,0,0,0,0,0.46360117569133963,0.09949116140022789
659,"[3, 5, 21]",0.21311475409836064,0,0,0,0,0,0,0.4677289923191562,0.099679949182771
660,"[3, 5, 22]",0.15201192250372578,0,0,0,0,0,0,0.6990114713080572,0.10625807760569572
684,"[3, 6, 25]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
686,"[3, 6, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
550,"[2, 20, 23]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
709,"[3, 7, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
711,"[3, 8]",0.47391952309985097,0,0,0,0,0,0,0.1406189953978386,0.0666420872377238
712,"[3, 8, 9]",0.47391952309985097,0,0,0,0,0,0,0.1406189953978386,0.0666420872377238
713,"[3, 8, 10]",0.3502235469448584,0,0,0,0,0,0,0.21717197835520227,0.07605874055659095
714,"[3, 8, 11]",0.323397913561848,0,0,0,0,0,0,0.26502846703798577,0.0857096532745796
715,"[3, 8, 12]",0.28763040238450077,0,0,0,0,0,0,0.3120989081176435,0.08976913452564114
716,"[3, 8, 13]",0.2697466467958271,0,0,0,0,0,0,0.34293665758207015,0.09250601344613218
717,"[3, 8, 19]",0.2414307004470939,0,0,0,0,0,0,0.3980147559382532,0.09609298131445158
718,"[3, 8, 20]",0.21460506706408347,0,0,0,0,0,0,0.46360117569133963,0.09949116140022789
719,"[3, 8, 21]",0.21311475409836064,0,0,0,0,0,0,0.4677289923191562,0.099679949182771
720,"[3, 8, 22]",0.15201192250372578,0,0,0,0,0,0,0.6990114713080572,0.10625807760569572
721,"[3, 8, 23]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
722,"[3, 8, 24]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
723,"[3, 8, 25]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
724,"[3, 8, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
725,"[3, 8, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
726,"[3, 8, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
727,"[3, 8, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
728,"[3, 8, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
729,"[3, 8, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
710,"[3, 7, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
708,"[3, 7, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
687,"[3, 6, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
707,"[3, 7, 28]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
688,"[3, 6, 29]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
689,"[3, 6, 30]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
690,"[3, 6, 31]",0.10879284649776454,0,0,0,0,0,0,0.8733233979135618,0.09501133837211627
691,"[3, 7]",0.5394932935916542,0,0,0,0,0,0,0.10813002774781602,0.05833542480582622
692,"[3, 7, 8]",0.47391952309985097,0,0,0,0,0,0,0.1406189953978386,0.0666420872377238
693,"[3, 7, 9]",0.47391952309985097,0,0,0,0,0,0,0.1406189953978386,0.0666420872377238
694,"[3, 7, 10]",0.3502235469448584,0,0,0,0,0,0,0.21717197835520227,0.07605874055659095
695,"[3, 7, 11]",0.323397913561848,0,0,0,0,0,0,0.26502846703798577,0.0857096532745796
696,"[3, 7, 12]",0.28763040238450077,0,0,0,0,0,0,0.3120989081176435,0.08976913452564114
697,"[3, 7, 13]",0.2697466467958271,0,0,0,0,0,0,0.34293665758207015,0.09250601344613218
698,"[3, 7, 19]",0.2414307004470939,0,0,0,0,0,0,0.3980147559382532,0.09609298131445158
699,"[3, 7, 20]",0.21460506706408347,0,0,0,0,0,0,0.46360117569133963,0.09949116140022789
700,"[3, 7, 21]",0.21311475409836064,0,0,0,0,0,0,0.4677289923191562,0.099679949182771
701,"[3, 7, 22]",0.15201192250372578,0,0,0,0,0,0,0.6990114713080572,0.10625807760569572
702,"[3, 7, 23]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
703,"[3, 7, 24]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
704,"[3, 7, 25]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
705,"[3, 7, 26]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
706,"[3, 7, 27]",0.12667660208643816,0,0,0,0,0,0,0.8733233979135618,0.11062964057027237
641,"[3, 4, 25]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
640,"[3, 4, 24]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
639,"[3, 4, 23]",0.14456035767511177,0,0,0,0,0,0,0.7496120577073762,0.10836418717975482
572,"[2, 22, 24]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
574,"[2, 22, 26]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
575,"[2, 22, 27]",0.12160228898426323,0,0,0,0,0,0,0.8783977110157368,0.10681517229805097
576,"[2, 22, 28]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
577,"[2, 22, 29]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
578,"[2, 22, 30]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
579,"[2, 22, 31]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
580,"[2, 23]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
581,"[2, 23, 24]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
582,"[2, 23, 25]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
583,"[2, 23, 26]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
584,"[2, 23, 27]",0.12160228898426323,0,0,0,0,0,0,0.8783977110157368,0.10681517229805097
585,"[2, 23, 28]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
586,"[2, 23, 29]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
587,"[2, 23, 30]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
588,"[2, 23, 31]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
589,"[2, 24]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
590,"[2, 24, 25]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
591,"[2, 24, 26]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
592,"[2, 24, 27]",0.12160228898426323,0,0,0,0,0,0,0.8783977110157368,0.10681517229805097
573,"[2, 22, 25]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
571,"[2, 22, 23]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
638,"[3, 4, 22]",0.15201192250372578,0,0,0,0,0,0,0.6990114713080572,0.10625807760569572
570,"[2, 22]",0.1459227467811159,0,0,0,0,0,0,0.7040857844102322,0.10274213163067766
551,"[2, 20, 24]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
552,"[2, 20, 25]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
553,"[2, 20, 26]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
554,"[2, 20, 27]",0.12160228898426323,0,0,0,0,0,0,0.8783977110157368,0.10681517229805097
555,"[2, 20, 28]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
556,"[2, 20, 29]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
557,"[2, 20, 30]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
558,"[2, 20, 31]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
559,"[2, 21]",0.20457796852646637,0,0,0,0,0,0,0.47280330542133114,0.09672513973569435
560,"[2, 21, 22]",0.1459227467811159,0,0,0,0,0,0,0.7040857844102322,0.10274213163067766
561,"[2, 21, 23]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
562,"[2, 21, 24]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
563,"[2, 21, 25]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
564,"[2, 21, 26]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
565,"[2, 21, 27]",0.12160228898426323,0,0,0,0,0,0,0.8783977110157368,0.10681517229805097
566,"[2, 21, 28]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
567,"[2, 21, 29]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
568,"[2, 21, 30]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
569,"[2, 21, 31]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
593,"[2, 24, 28]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
594,"[2, 24, 29]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
595,"[2, 24, 30]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
596,"[2, 24, 31]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
619,"[2, 29]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
620,"[2, 29, 30]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
621,"[2, 29, 31]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
622,"[2, 30]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
623,"[2, 30, 31]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
624,"[2, 31]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
625,"[3, 4]",0.5901639344262295,0,0,0,0,0,0,0.08165673124689521,0.04819085778505291
626,"[3, 4, 5]",0.5424739195230999,0,0,0,0,0,0,0.10512932783269932,0.05702991852623331
627,"[3, 4, 6]",0.5394932935916542,0,0,0,0,0,0,0.10813002774781602,0.05833542480582622
628,"[3, 4, 7]",0.5394932935916542,0,0,0,0,0,0,0.10813002774781602,0.05833542480582622
629,"[3, 4, 8]",0.47391952309985097,0,0,0,0,0,0,0.1406189953978386,0.0666420872377238
630,"[3, 4, 9]",0.47391952309985097,0,0,0,0,0,0,0.1406189953978386,0.0666420872377238
631,"[3, 4, 10]",0.3502235469448584,0,0,0,0,0,0,0.21717197835520227,0.07605874055659095
632,"[3, 4, 11]",0.323397913561848,0,0,0,0,0,0,0.26502846703798577,0.0857096532745796
633,"[3, 4, 12]",0.28763040238450077,0,0,0,0,0,0,0.3120989081176435,0.08976913452564114
634,"[3, 4, 13]",0.2697466467958271,0,0,0,0,0,0,0.34293665758207015,0.09250601344613218
635,"[3, 4, 19]",0.2414307004470939,0,0,0,0,0,0,0.3980147559382532,0.09609298131445158
636,"[3, 4, 20]",0.21460506706408347,0,0,0,0,0,0,0.46360117569133963,0.09949116140022789
637,"[3, 4, 21]",0.21311475409836064,0,0,0,0,0,0,0.4677289923191562,0.099679949182771
618,"[2, 28, 31]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
617,"[2, 28, 30]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
616,"[2, 28, 29]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
605,"[2, 26, 27]",0.12160228898426323,0,0,0,0,0,0,0.8783977110157368,0.10681517229805097
597,"[2, 25]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
598,"[2, 25, 26]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
599,"[2, 25, 27]",0.12160228898426323,0,0,0,0,0,0,0.8783977110157368,0.10681517229805097
600,"[2, 25, 28]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
601,"[2, 25, 29]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
602,"[2, 25, 30]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
603,"[2, 25, 31]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
604,"[2, 26]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
606,"[2, 26, 28]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
615,"[2, 28]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
607,"[2, 26, 29]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
608,"[2, 26, 30]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
609,"[2, 26, 31]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
610,"[2, 27]",0.12160228898426323,0,0,0,0,0,0,0.8783977110157368,0.10681517229805097
611,"[2, 27, 28]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
612,"[2, 27, 29]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
613,"[2, 27, 30]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
614,"[2, 27, 31]",0.1044349070100143,0,0,0,0,0,0,0.8783977110157368,0.09173538326773789
367,"[2, 4, 27]",0.12160228898426323,0,0,0,0,0,0,0.8783977110157368,0.10681517229805097
365,"[2, 4, 25]",0.13876967095851217,0,0,0,0,0,0,0.754686370809551,0.1047275793541151
1461,"[6, 11, 13]",0.5,0,0,0,0,0,0,0.23480662983425415,0.11740331491712708
114,"[1, 6, 31]",0.10354609929078014,0,0,0,0,0,0,0.8794326241134752,0.09106181781600524
116,"[1, 7, 8]",0.451063829787234,0,0,0,0,0,0,0.1467282215977519,0.06618379357175191
117,"[1, 7, 9]",0.451063829787234,0,0,0,0,0,0,0.1467282215977519,0.06618379357175191
118,"[1, 7, 10]",0.3333333333333333,0,0,0,0,0,0,0.22328120455511558,0.07442706818503853
119,"[1, 7, 11]",0.3078014184397163,0,0,0,0,0,0,0.2711376932378991,0.08345656657109803
120,"[1, 7, 12]",0.27375886524822696,0,0,0,0,0,0,0.3182081343175568,0.08711229776352973
121,"[1, 7, 13]",0.25673758865248225,0,0,0,0,0,0,0.3490458837819835,0.089613198531261
122,"[1, 7, 19]",0.2297872340425532,0,0,0,0,0,0,0.4041239821381665,0.09286253206579145
123,"[1, 7, 20]",0.20425531914893616,0,0,0,0,0,0,0.46971040189125296,0.09594084804587294
124,"[1, 7, 21]",0.2028368794326241,0,0,0,0,0,0,0.47383821851906954,0.09611186560032191
125,"[1, 7, 22]",0.14468085106382977,0,0,0,0,0,0,0.7051206975079706,0.10201746261817446
126,"[1, 7, 23]",0.1375886524822695,0,0,0,0,0,0,0.7557212839072895,0.10397867310497459
127,"[1, 7, 24]",0.1375886524822695,0,0,0,0,0,0,0.7557212839072895,0.10397867310497459
128,"[1, 7, 25]",0.1375886524822695,0,0,0,0,0,0,0.7557212839072895,0.10397867310497459
129,"[1, 7, 26]",0.1375886524822695,0,0,0,0,0,0,0.7557212839072895,0.10397867310497459
130,"[1, 7, 27]",0.12056737588652482,0,0,0,0,0,0,0.8794326241134752,0.10603088375836225
131,"[1, 7, 28]",0.10354609929078014,0,0,0,0,0,0,0.8794326241134752,0.09106181781600524
132,"[1, 7, 29]",0.10354609929078014,0,0,0,0,0,0,0.8794326241134752,0.09106181781600524
133,"[1, 7, 30]",0.10354609929078014,0,0,0,0,0,0,0.8794326241134752,0.09106181781600524
134,"[1, 7, 31]",0.10354609929078014,0,0,0,0,0,0,0.8794326241134752,0.09106181781600524
115,"[1, 7]",0.5134751773049645,0,0,0,0,0,0,0.11423925394772934,0.05865902117599719
113,"[1, 6, 30]",0.10354609929078014,0,0,0,0,0,0,0.8794326241134752,0.09106181781600524
136,"[1, 8, 9]",0.451063829787234,0,0,0,0,0,0,0.1467282215977519,0.06618379357175191
112,"[1, 6, 29]",0.10354609929078014,0,0,0,0,0,0,0.8794326241134752,0.09106181781600524
93,"[1, 5, 31]",0.10354609929078014,0,0,0,0,0,0,0.8794326241134752,0.09106181781600524
94,"[1, 6]",0.5134751773049645,0,0,0,0,0,0,0.11423925394772934,0.05865902117599719
95,"[1, 6, 7]",0.5134751773049645,0,0,0,0,0,0,0.11423925394772934,0.05865902117599719
96,"[1, 6, 8]",0.451063829787234,0,0,0,0,0,0,0.1467282215977519,0.06618379357175191
97,"[1, 6, 9]",0.451063829787234,0,0,0,0,0,0,0.1467282215977519,0.06618379357175191
98,"[1, 6, 10]",0.3333333333333333,0,0,0,0,0,0,0.22328120455511558,0.07442706818503853
99,"[1, 6, 11]",0.3078014184397163,0,0,0,0,0,0,0.2711376932378991,0.08345656657109803
100,"[1, 6, 12]",0.27375886524822696,0,0,0,0,0,0,0.3182081343175568,0.08711229776352973
101,"[1, 6, 13]",0.25673758865248225,0,0,0,0,0,0,0.3490458837819835,0.089613198531261
102,"[1, 6, 19]",0.2297872340425532,0,0,0,0,0,0,0.4041239821381665,0.09286253206579145
103,"[1, 6, 20]",0.20425531914893616,0,0,0,0,0,0,0.46971040189125296,0.09594084804587294
104,"[1, 6, 21]",0.2028368794326241,0,0,0,0,0,0,0.47383821851906954,0.09611186560032191
105,"[1, 6, 22]",0.14468085106382977,0,0,0,0,0,0,0.7051206975079706,0.10201746261817446
106,"[1, 6, 23]",0.1375886524822695,0,0,0,0,0,0,0.7557212839072895,0.10397867310497459
107,"[1, 6, 24]",0.1375886524822695,0,0,0,0,0,0,0.7557212839072895,0.10397867310497459
108,"[1, 6, 25]",0.1375886524822695,0,0,0,0,0,0,0.7557212839072895,0.10397867310497459
109,"[1, 6, 26]",0.1375886524822695,0,0,0,0,0,0,0.7557212839072895,0.10397867310497459
110,"[1, 6, 27]",0.12056737588652482,0,0,0,0,0,0,0.8794326241134752,0.10603088375836225
111,"[1, 6, 28]",0.10354609929078014,0,0,0,0,0,0,0.8794326241134752,0.09106181781600524
135,"[1, 8]",0.451063829787234,0,0,0,0,0,0,0.1467282215977519,0.06618379357175191
137,"[1, 8, 10]",0.3333333333333333,0,0,0,0,0,0,0.22328120455511558,0.07442706818503853
182,"[1, 10, 25]",0.1375886524822695,0,0,0,0,0,0,0.7557212839072895,0.10397867310497459
160,"[1, 9, 20]",0.20425531914893616,0,0,0,0,0,0,0.46971040189125296,0.09594084804587294
162,"[1, 9, 22]",0.14468085106382977,0,0,0,0,0,0,0.7051206975079706,0.10201746261817446
163,"[1, 9, 23]",0.1375886524822695,0,0,0,0,0,0,0.7557212839072895,0.10397867310497459
164,"[1, 9, 24]",0.1375886524822695,0,0,0,0,0,0,0.7557212839072895,0.10397867310497459
